Department,ProgramLevel,Year,BatchYear,RegisterNumber,Student Name,Email
M.Sc Visual Communications,PG,2,25,82302534407,Nandini Iyer,82302534407@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534408,Pari Kumar,82302534408@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534409,Aadhya Kumar,82302534409@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534410,Navya Bose,82302534410@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534411,Pooja Bhatt,82302534411@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534412,Myra Pandey,82302534412@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534413,Harsh Bose,82302534413@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534414,Sneha Banerjee,82302534414@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534415,Ayaan Shukla,82302534415@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534416,Vaishnavi Iyer,82302534416@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534417,Aditi Jain,82302534417@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534418,Pranav Yadav,82302534418@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534419,Aarohi Chaudhary,82302534419@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534420,Abhinav Verma,82302534420@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534421,Myra Sharma,82302534421@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534422,Ritvik Yadav,82302534422@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534423,Saanvi Rao,82302534423@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534424,Nandini Shukla,82302534424@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534425,Lavanya Mukherjee,82302534425@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534426,Yash Nair,82302534426@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534427,Shaurya Das,82302534427@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534428,Aditi Sharma,82302534428@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534429,Harsh Kapoor,82302534429@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534430,Navya Verma,82302534430@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534431,Aditi Singh,82302534431@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534432,Anika Shetty,82302534432@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534433,Sameer Singh,82302534433@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534434,Meera Reddy,82302534434@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534435,Keerthi Mukherjee,82302534435@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534436,Anjali Menon,82302534436@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534437,Prisha Bhatt,82302534437@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534438,Abhinav Gowda,82302534438@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534439,Aditya Das,82302534439@hicas.ac.in
M.Sc Visual Communications,PG,2,25,82302534440,Ayaan Nair,82302534440@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634501,Anaya Pandey,82302634501@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634502,Karthik Chopra,82302634502@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634503,Krishna Banerjee,82302634503@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634504,Pranav Patel,82302634504@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634505,Jiya Menon,82302634505@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634506,Dhruv Reddy,82302634506@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634507,Rajat Mukherjee,82302634507@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634508,Aditya Pillai,82302634508@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634509,Kabir Shukla,82302634509@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634510,Reyansh Bose,82302634510@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634511,Diya Sharma,82302634511@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634512,Nandini Dutta,82302634512@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634513,Pooja Jain,82302634513@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634514,Shaurya Patel,82302634514@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634515,Harsh Shukla,82302634515@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634516,Aadhya Kulkarni,82302634516@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634517,Keerthi Jain,82302634517@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634518,Pranav Pillai,82302634518@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634519,Abhinav Kumar,82302634519@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634520,Shruti Bhatt,82302634520@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634521,Mohammed Banerjee,82302634521@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634522,Jiya Chaudhary,82302634522@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634523,Ishaan Patel,82302634523@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634524,Aarohi Iyer,82302634524@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634525,Vikram Kapoor,82302634525@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634526,Prisha Bhatt,82302634526@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634527,Jiya Reddy,82302634527@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634528,Aarav Menon,82302634528@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634529,Divya Iyer,82302634529@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634530,Saanvi Bhatt,82302634530@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634531,Meera Bhatt,82302634531@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634532,Reyansh Rao,82302634532@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634533,Vikram Pandey,82302634533@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634534,Aditya Reddy,82302634534@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634535,Jiya Pillai,82302634535@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634536,Riya Kulkarni,82302634536@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634537,Pranav Sharma,82302634537@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634538,Anika Pillai,82302634538@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634539,Pranav Mishra,82302634539@hicas.ac.in
M.Sc Costume Design and Fashion,PG,1,26,82302634540,Pooja Patel,82302634540@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534501,Abhinav Patel,82302534501@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534502,Kabir Menon,82302534502@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534503,Nikhil Verma,82302534503@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534504,Abhinav Pillai,82302534504@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534505,Krishna Chaudhary,82302534505@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534506,Sai Das,82302534506@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534507,Shaurya Singh,82302534507@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534508,Nikhil Reddy,82302534508@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534509,Aarav Shetty,82302534509@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534510,Sara Jain,82302534510@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534511,Mohammed Patel,82302534511@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534512,Myra Chopra,82302534512@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534513,Sara Rao,82302534513@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534514,Nikhil Kumar,82302534514@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534515,Prisha Mukherjee,82302534515@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534516,Rakesh Yadav,82302534516@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534517,Karthik Singh,82302534517@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534518,Arjun Menon,82302534518@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534519,Advika Pandey,82302534519@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534520,Harsh Verma,82302534520@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534521,Krishna Iyer,82302534521@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534522,Ishaan Sharma,82302534522@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534523,Aadhya Pandey,82302534523@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534524,Saanvi Iyer,82302534524@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534525,Mohammed Kapoor,82302534525@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534526,Vihaan Nair,82302534526@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534527,Manav Kapoor,82302534527@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534528,Dhruv Gowda,82302534528@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534529,Meera Pandey,82302534529@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534530,Ira Mishra,82302534530@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534531,Aditi Gowda,82302534531@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534532,Ishita Bose,82302534532@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534533,Advika Chopra,82302534533@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534534,Pranav Rao,82302534534@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534535,Bhavya Patel,82302534535@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534536,Prisha Pillai,82302534536@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534537,Riya Mukherjee,82302534537@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534538,Myra Nair,82302534538@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534539,Divya Pillai,82302534539@hicas.ac.in
M.Sc Costume Design and Fashion,PG,2,25,82302534540,Anjali Bose,82302534540@hicas.ac.in
MSW - Social Work,PG,1,26,82302634601,Anika Kumar,82302634601@hicas.ac.in
MSW - Social Work,PG,1,26,82302634602,Reyansh Banerjee,82302634602@hicas.ac.in
MSW - Social Work,PG,1,26,82302634603,Nandini Shukla,82302634603@hicas.ac.in
MSW - Social Work,PG,1,26,82302634604,Ishita Bose,82302634604@hicas.ac.in
MSW - Social Work,PG,1,26,82302634605,Mohammed Bose,82302634605@hicas.ac.in
MSW - Social Work,PG,1,26,82302634606,Pranav Chaudhary,82302634606@hicas.ac.in
MSW - Social Work,PG,1,26,82302634607,Pari Gowda,82302634607@hicas.ac.in
MSW - Social Work,PG,1,26,82302634608,Shruti Bose,82302634608@hicas.ac.in
MSW - Social Work,PG,1,26,82302634609,Aadhya Gupta,82302634609@hicas.ac.in
MSW - Social Work,PG,1,26,82302634610,Rohan Kumar,82302634610@hicas.ac.in
MSW - Social Work,PG,1,26,82302634611,Keerthi Pandey,82302634611@hicas.ac.in
MSW - Social Work,PG,1,26,82302634612,Advika Das,82302634612@hicas.ac.in
MSW - Social Work,PG,1,26,82302634613,Tara Chopra,82302634613@hicas.ac.in
MSW - Social Work,PG,1,26,82302634614,Siddharth Singh,82302634614@hicas.ac.in
MSW - Social Work,PG,1,26,82302634615,Ishita Shukla,82302634615@hicas.ac.in
MSW - Social Work,PG,1,26,82302634616,Riya Rao,82302634616@hicas.ac.in
MSW - Social Work,PG,1,26,82302634617,Sneha Bhatt,82302634617@hicas.ac.in
MSW - Social Work,PG,1,26,82302634618,Lavanya Rao,82302634618@hicas.ac.in
MSW - Social Work,PG,1,26,82302634619,Vikram Dutta,82302634619@hicas.ac.in
MSW - Social Work,PG,1,26,82302634620,Vivaan Nair,82302634620@hicas.ac.in
MSW - Social Work,PG,1,26,82302634621,Aadhya Reddy,82302634621@hicas.ac.in
MSW - Social Work,PG,1,26,82302634622,Yash Dutta,82302634622@hicas.ac.in
MSW - Social Work,PG,1,26,82302634623,Vikram Bhatt,82302634623@hicas.ac.in
MSW - Social Work,PG,1,26,82302634624,Atharv Menon,82302634624@hicas.ac.in
MSW - Social Work,PG,1,26,82302634625,Shruti Chopra,82302634625@hicas.ac.in
MSW - Social Work,PG,1,26,82302634626,Meera Yadav,82302634626@hicas.ac.in
MSW - Social Work,PG,1,26,82302634627,Ishaan Jain,82302634627@hicas.ac.in
MSW - Social Work,PG,1,26,82302634628,Mohammed Kapoor,82302634628@hicas.ac.in
MSW - Social Work,PG,1,26,82302634629,Bhavya Gowda,82302634629@hicas.ac.in
MSW - Social Work,PG,1,26,82302634630,Sneha Reddy,82302634630@hicas.ac.in
MSW - Social Work,PG,1,26,82302634631,Abhinav Verma,82302634631@hicas.ac.in
MSW - Social Work,PG,1,26,82302634632,Pari Nair,82302634632@hicas.ac.in
MSW - Social Work,PG,1,26,82302634633,Sneha Menon,82302634633@hicas.ac.in
MSW - Social Work,PG,1,26,82302634634,Myra Bose,82302634634@hicas.ac.in
MSW - Social Work,PG,1,26,82302634635,Siddharth Yadav,82302634635@hicas.ac.in
MSW - Social Work,PG,1,26,82302634636,Ayaan Gupta,82302634636@hicas.ac.in
MSW - Social Work,PG,1,26,82302634637,Advika Gupta,82302634637@hicas.ac.in
MSW - Social Work,PG,1,26,82302634638,Sara Singh,82302634638@hicas.ac.in
MSW - Social Work,PG,1,26,82302634639,Aadhya Kapoor,82302634639@hicas.ac.in
MSW - Social Work,PG,1,26,82302634640,Arjun Rao,82302634640@hicas.ac.in
MSW - Social Work,PG,2,25,82302534601,Ritvik Banerjee,82302534601@hicas.ac.in
MSW - Social Work,PG,2,25,82302534602,Ishita Yadav,82302534602@hicas.ac.in
MSW - Social Work,PG,2,25,82302534603,Manav Mukherjee,82302534603@hicas.ac.in
MSW - Social Work,PG,2,25,82302534604,Manav Yadav,82302534604@hicas.ac.in
MSW - Social Work,PG,2,25,82302534605,Sneha Rao,82302534605@hicas.ac.in
MSW - Social Work,PG,2,25,82302534606,Myra Gowda,82302534606@hicas.ac.in
MSW - Social Work,PG,2,25,82302534607,Karthik Singh,82302534607@hicas.ac.in
MSW - Social Work,PG,2,25,82302534608,Riya Chaudhary,82302534608@hicas.ac.in
MSW - Social Work,PG,2,25,82302534609,Arjun Kulkarni,82302534609@hicas.ac.in
MSW - Social Work,PG,2,25,82302534610,Divya Gowda,82302534610@hicas.ac.in
MSW - Social Work,PG,2,25,82302534611,Anika Banerjee,82302534611@hicas.ac.in
MSW - Social Work,PG,2,25,82302534612,Anaya Reddy,82302534612@hicas.ac.in
MSW - Social Work,PG,2,25,82302534613,Ira Shetty,82302534613@hicas.ac.in
MSW - Social Work,PG,2,25,82302534614,Vikram Rao,82302534614@hicas.ac.in
MSW - Social Work,PG,2,25,82302534615,Sara Reddy,82302534615@hicas.ac.in
MSW - Social Work,PG,2,25,82302534616,Bhavya Bose,82302534616@hicas.ac.in
MSW - Social Work,PG,2,25,82302534617,Dhruv Menon,82302534617@hicas.ac.in
MSW - Social Work,PG,2,25,82302534618,Siddharth Nair,82302534618@hicas.ac.in
MSW - Social Work,PG,2,25,82302534619,Meera Reddy,82302534619@hicas.ac.in
MSW - Social Work,PG,2,25,82302534620,Saanvi Banerjee,82302534620@hicas.ac.in
MSW - Social Work,PG,2,25,82302534621,Meera Pillai,82302534621@hicas.ac.in
MSW - Social Work,PG,2,25,82302534622,Bhavya Kapoor,82302534622@hicas.ac.in
MSW - Social Work,PG,2,25,82302534623,Abhinav Dutta,82302534623@hicas.ac.in
MSW - Social Work,PG,2,25,82302534624,Pari Chaudhary,82302534624@hicas.ac.in
MSW - Social Work,PG,2,25,82302534625,Vihaan Nair,82302534625@hicas.ac.in
MSW - Social Work,PG,2,25,82302534626,Ritvik Banerjee,82302534626@hicas.ac.in
MSW - Social Work,PG,2,25,82302534627,Ishaan Pandey,82302534627@hicas.ac.in
MSW - Social Work,PG,2,25,82302534628,Ira Pandey,82302534628@hicas.ac.in
MSW - Social Work,PG,2,25,82302534629,Anjali Mishra,82302534629@hicas.ac.in
MSW - Social Work,PG,2,25,82302534630,Nandini Sharma,82302534630@hicas.ac.in
MSW - Social Work,PG,2,25,82302534631,Anjali Kumar,82302534631@hicas.ac.in
MSW - Social Work,PG,2,25,82302534632,Riya Kumar,82302534632@hicas.ac.in
MSW - Social Work,PG,2,25,82302534633,Krishna Verma,82302534633@hicas.ac.in
MSW - Social Work,PG,2,25,82302534634,Rakesh Kapoor,82302534634@hicas.ac.in
MSW - Social Work,PG,2,25,82302534635,Advika Yadav,82302534635@hicas.ac.in
MSW - Social Work,PG,2,25,82302534636,Krishna Patel,82302534636@hicas.ac.in
MSW - Social Work,PG,2,25,82302534637,Ritvik Chaudhary,82302534637@hicas.ac.in
MSW - Social Work,PG,2,25,82302534638,Lavanya Rao,82302534638@hicas.ac.in
MSW - Social Work,PG,2,25,82302534639,Pranav Yadav,82302534639@hicas.ac.in
MSW - Social Work,PG,2,25,82302534640,Sneha Shukla,82302534640@hicas.ac.in
MA English,PG,1,26,82302634701,Saanvi Menon,82302634701@hicas.ac.in
MA English,PG,1,26,82302634702,Tara Shukla,82302634702@hicas.ac.in
MA English,PG,1,26,82302634703,Manav Gowda,82302634703@hicas.ac.in
MA English,PG,1,26,82302634704,Tara Chopra,82302634704@hicas.ac.in
MA English,PG,1,26,82302634705,Reyansh Yadav,82302634705@hicas.ac.in
MA English,PG,1,26,82302634706,Aarav Shetty,82302634706@hicas.ac.in
MA English,PG,1,26,82302634707,Diya Kapoor,82302634707@hicas.ac.in
MA English,PG,1,26,82302634708,Harini Kumar,82302634708@hicas.ac.in
MA English,PG,1,26,82302634709,Harini Menon,82302634709@hicas.ac.in
MA English,PG,1,26,82302634710,Vihaan Chopra,82302634710@hicas.ac.in
MA English,PG,1,26,82302634711,Pooja Verma,82302634711@hicas.ac.in
MA English,PG,1,26,82302634712,Vihaan Sharma,82302634712@hicas.ac.in
MA English,PG,1,26,82302634713,Prisha Verma,82302634713@hicas.ac.in
MA English,PG,1,26,82302634714,Bhavya Chopra,82302634714@hicas.ac.in
MA English,PG,1,26,82302634715,Sai Bhatt,82302634715@hicas.ac.in
MA English,PG,1,26,82302634716,Rakesh Bhatt,82302634716@hicas.ac.in
MA English,PG,1,26,82302634717,Vivaan Gupta,82302634717@hicas.ac.in
MA English,PG,1,26,82302634718,Manav Gowda,82302634718@hicas.ac.in
MA English,PG,1,26,82302634719,Ira Kapoor,82302634719@hicas.ac.in
MA English,PG,1,26,82302634720,Navya Rao,82302634720@hicas.ac.in
MA English,PG,1,26,82302634721,Prisha Kapoor,82302634721@hicas.ac.in
MA English,PG,1,26,82302634722,Siddharth Kapoor,82302634722@hicas.ac.in
MA English,PG,1,26,82302634723,Manav Verma,82302634723@hicas.ac.in
MA English,PG,1,26,82302634724,Ritvik Chaudhary,82302634724@hicas.ac.in
MA English,PG,1,26,82302634725,Dhruv Dutta,82302634725@hicas.ac.in
MA English,PG,1,26,82302634726,Ishaan Patel,82302634726@hicas.ac.in
MA English,PG,1,26,82302634727,Sara Kapoor,82302634727@hicas.ac.in
MA English,PG,1,26,82302634728,Aditi Shukla,82302634728@hicas.ac.in
MA English,PG,1,26,82302634729,Rajat Banerjee,82302634729@hicas.ac.in
MA English,PG,1,26,82302634730,Ayaan Kumar,82302634730@hicas.ac.in
MA English,PG,1,26,82302634731,Rakesh Bhatt,82302634731@hicas.ac.in
MA English,PG,1,26,82302634732,Riya Kumar,82302634732@hicas.ac.in
MA English,PG,1,26,82302634733,Ishaan Sharma,82302634733@hicas.ac.in
MA English,PG,1,26,82302634734,Arjun Mishra,82302634734@hicas.ac.in
MA English,PG,1,26,82302634735,Vivaan Kumar,82302634735@hicas.ac.in
MA English,PG,1,26,82302634736,Aarohi Pandey,82302634736@hicas.ac.in
MA English,PG,1,26,82302634737,Anaya Chaudhary,82302634737@hicas.ac.in
MA English,PG,1,26,82302634738,Manav Kumar,82302634738@hicas.ac.in
MA English,PG,1,26,82302634739,Reyansh Kumar,82302634739@hicas.ac.in
MA English,PG,1,26,82302634740,Pari Mukherjee,82302634740@hicas.ac.in
MA English,PG,2,25,82302534701,Ayaan Bhatt,82302534701@hicas.ac.in
MA English,PG,2,25,82302534702,Vikram Pandey,82302534702@hicas.ac.in
MA English,PG,2,25,82302534703,Sneha Gowda,82302534703@hicas.ac.in
MA English,PG,2,25,82302534704,Meera Shukla,82302534704@hicas.ac.in
MA English,PG,2,25,82302534705,Manav Shetty,82302534705@hicas.ac.in
MA English,PG,2,25,82302534706,Dhruv Bose,82302534706@hicas.ac.in
MA English,PG,2,25,82302534707,Diya Mehta,82302534707@hicas.ac.in
MA English,PG,2,25,82302534708,Sara Banerjee,82302534708@hicas.ac.in
MA English,PG,2,25,82302534709,Krishna Kapoor,82302534709@hicas.ac.in
MA English,PG,2,25,82302534710,Yash Gupta,82302534710@hicas.ac.in
MA English,PG,2,25,82302534711,Dhruv Mehta,82302534711@hicas.ac.in
MA English,PG,2,25,82302534712,Meera Sharma,82302534712@hicas.ac.in
MA English,PG,2,25,82302534713,Anika Dutta,82302534713@hicas.ac.in
MA English,PG,2,25,82302534714,Harini Kulkarni,82302534714@hicas.ac.in
MA English,PG,2,25,82302534715,Karthik Gowda,82302534715@hicas.ac.in
MA English,PG,2,25,82302534716,Diya Das,82302534716@hicas.ac.in
MA English,PG,2,25,82302534717,Ayaan Shukla,82302534717@hicas.ac.in
MA English,PG,2,25,82302534718,Myra Yadav,82302534718@hicas.ac.in
MA English,PG,2,25,82302534719,Rajat Iyer,82302534719@hicas.ac.in
MA English,PG,2,25,82302534720,Aditya Yadav,82302534720@hicas.ac.in
MA English,PG,2,25,82302534721,Aadhya Gowda,82302534721@hicas.ac.in
MA English,PG,2,25,82302534722,Rajat Reddy,82302534722@hicas.ac.in
MA English,PG,2,25,82302534723,Ira Dutta,82302534723@hicas.ac.in
MA English,PG,2,25,82302534724,Ishita Nair,82302534724@hicas.ac.in
MA English,PG,2,25,82302534725,Shaurya Kulkarni,82302534725@hicas.ac.in
MA English,PG,2,25,82302534726,Aarohi Jain,82302534726@hicas.ac.in
MA English,PG,2,25,82302534727,Harini Pillai,82302534727@hicas.ac.in
MA English,PG,2,25,82302534728,Shruti Das,82302534728@hicas.ac.in
MA English,PG,2,25,82302534729,Vikram Jain,82302534729@hicas.ac.in
